ID,Tweet_ID,Isi_Tweet,Tanggal_Tweet,Kandidat,Aplikasi,Lokasi User,Sentimen
46576613,chairulapane,Jika jd capres Jokowi hrs dicarikan tandingnya yg sepadan. Jgn capres yg 4L. Basiiii n pasti pecundang.,8/10/2013 8:20,Jokowi,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",,1
1272885467,Harrybumiagung,"Ustad  jgn ampe jokowi jd presiden JOKOWI jd presiden, AHOK gubernur donk, cuku di SOLO aja jokowi ngejadiin kristen pemimpin",8/10/2013 10:47,Jokowi,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Bandar Lampung & Bandung,-1
268699458,labora29878,    presiden JOkowi wapres JK,8/10/2013 20:16,Jokowi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,1
1843745648,Politikhangat,HT bisa gaet pemilih pemula di Pemilu 2014: Partai Hati Nurani Rakyat (Hanura) menjodohkan capres Wiranto dengan ,8/11/2013 8:45,Wiranto,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>",Indonesia,1
-639035120,Dukun_TL,"Kalo Mbah jadi Presiden,..Hatta Rajasa Mbah suruh ke Salon buat nyemir rambutnya... Tengil banget liatnya.",8/11/2013 9:50,Hatta,web,Laut Kidul,-1
970066993,po_heng,"Mungkin biar dikira richard gere mbah : Kalo Mbah jadi Presiden, Hatta Rajasa Mbah suruh ke Salon buat nyemir rambutnya.",8/11/2013 10:04,Hatta,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Indonesia,-1
-2039770583,acin_EL92," manjuran ada nomer presiden arb saudi tno.. :D baeh wh ku sms ye,,,",8/11/2013 12:27,Aburizal,web,"selong,lombok timur,NTB,IDN",0
480807270,febridiansyah, ya tentu. Cb cek pasal di UUD 45 yg mengatur ttg sumpah jabatan presiden :) jk melanggar UUD 45 = inkonstitusional ga?,8/11/2013 13:06,JK,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for BlackBerry</a>",Indonesia,0
-1498360868,prabhamwulung,Gita Wirjawan jng jadi presiden deh. Urus bulutangkis saja. Semakin baik. Kalo presiden wiranto saja. #salah,8/11/2013 13:29,Wiranto,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>",Kampung Sawah,-1
564835565,Ojantuk_,"Jd bukan Si Uban lg yak : Kl Mbah jadi Presiden,Hatta Rajasa Mbah suruh ke Salon buat nyemir rambutnya... Tengil banget liatnya.",8/11/2013 15:33,Hatta,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",,-1
-443111358,thoruzh09,Sy dukung jokowiahok jd presiden .Agr indonesia bersih dr koruptor n lbh mndukung lg bl ad UU uk mnggantung mati para koruptor !!,8/11/2013 23:46,Jokowi,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Jakarta,1
699530046,arki_good,Menantikan deklarasi Capres Joko Widodo dan Chairul Tanjung ??,8/12/2013 0:29,Jokowi,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>",Jakarta,0
-1979782774,RustamIbrahim,"Se7, sebagai Presiden Jokowi bisa berbuat lebih banyak lagi, termasuk untuk Jakarta  ",8/12/2013 3:49,Jokowi,web,Jakarta,1
1217165350,ifutureleaders,"Selain menjadi Wakil Presiden, #Hatta juga pernah menjadi Perdana Menteri di Kabinet Hatta I, Hatta II dan Republik Indonesia Serikat (RIS).",8/12/2013 9:33,Hatta,web,Indonesia,0
1280736805,peacefulanother,"12/08/2013 16:43 Sebelum menjajakan ginjalnya di Bundaran HI ini, Dwi sudah menyambangi rumah mantan Wakil Presiden Jusuf Kalla di ka...",8/12/2013 10:33,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Fiji,0
-855554127,ade_fatihah,Bapak Capres   kami Kami Karang Taruna Rw 06 kel.kacapiring Bdg Butuh support kegiatan HUT RI ke 64.,8/12/2013 14:50,Prabowo,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Bandung,0
-1744590994,7521_s,"Jika jadi presiden JOKOWI bisa mngubah Blusukan mnjadi Menyamar Tukang bejak, tukang bubur ayam, dll, biar bisa denger keluhan rakyt itu apa",8/12/2013 15:29,Jokowi,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",INCO,1
-1990863846,unequaledquibbl,12/08/2013 21:59 Mantan Wakil Presiden Jusuf Kalla bersilaturahmi Lebaran ke kediaman Mantan Presiden BJ Habibie.,8/12/2013 15:34,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Guatemala,0
-363663663,Yudy_Suardana,Presiden : Joko Widodo Wakil : Abraham Samad Ketua DPR : Basuki Tjahja Poernama  Mantap,8/12/2013 15:45,Jokowi,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for BlackBerry</a>","?: -8.6989549,115.2130117",1
-1447372431,NovaL_Elpitu,"Eneggg banget ogut liat iklan #Capres ARB di iklan ngomong'a sok bijak bnr, sebener'a dia punya kaca ga sii di rumahnya *LapindoAjaBlomKelar",8/12/2013 16:29,Aburizal,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for BlackBerry</a>",INDONESIA,-1
-237352346,JackSchroeder7,"Maju Capres, Mahfud MD Ikut Konvensi Demokrat?",8/12/2013 22:24,Mahfud,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Quait,0
1315650102,SKHTeenlicious,#TeamFollowBack Jusuf Kalla: Organisasi Apapun Jangan Bertindak Seperti Polisi! : Mantan Wakil Presiden Jusuf Kalla menega...  #TFBJP #TFB,8/12/2013 23:20,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Sukoharjo  Indonesia,0
1704622575,BronzeProfile,#HenkySanthoz_A Jusuf Kalla: Organisasi Apapun Jangan Bertindak Seperti Polisi!: Mantan Wakil Presiden Jusuf Kalla ...  Auto Tweet's ,8/12/2013 23:23,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Indonesian,0
1891526995,ullzzang1,Jusuf Kalla: Organisasi Apapun Jangan Bertindak Seperti Polisi! : Mantan Wakil Presiden Jusuf Kalla menegaskan tidak ada toleransi bag...,8/12/2013 23:23,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",,0
-1955974202,nataliawiliawi,Mantan Wakil Presiden Jusuf Kalla menegaskan tidak ada toleransi bagi aksi kekerasan. Ia meminta seluruh organisasi massa tidak berti...,8/12/2013 23:26,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",jakarta,0
1084691371,CorruptorHanger,"ikut Pameran Barang-Antik ya pak?  Maju Capres, Mahfud MD Ikut Konvensi Demokrat?",8/13/2013 2:34,Mahfud,web,"Jogja-Istimewa,Jokers-Land",0
-1938418728,ade_fatihah,Bpk CAPRES  &  kami Karang Taruna Rw 06 kel.Kacapiring Bdg Butuh support  kegiatan HUT RI Ke 68 (cp:085861253634),8/13/2013 3:27,Prabowo,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Bandung,0
-821450536,ADARYANTAKAHADI, BUMN itu sep lab NKRI.Jk Dahlan Iskan berhasil menjadikan BUMN sehat tdk bangkrut pasti jd Presiden.Jk tdk lbh baik mundur,8/13/2013 5:51,JK,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",,1
440427650,hi_fiq,"Mungkin Indonesia bakalan keren kalo JK Presiden, Jokowi Wapres, Ahok jadi salah satu menteri.",8/13/2013 6:07,Jokowi,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",Makassar,1
-1615355511,wilda_septiana,Neng ibu presiden ( megawati ) bapak preesiden ( sby ) mangan sepuasmu mas nek ws ijen? :p ,8/13/2013 9:02,Megawati,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Surakarta,0
563956076,shandikaraja," kalo ntar 2014 ada capres prabowo-ahok, apa masih ada alasan golput bang?",8/13/2013 9:11,Prabowo,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for Android</a>",Indonesia,1
-163185180,SKHTeenlicious,#TeamFollowBack Ini 4 Jurus dari JK Agar Ekonomi Indonesia Bisa Tumbuh di Atas 6% : Mantan Wakil Presiden Jusuf Kalla (JK)... #TFBJP #TFB,8/13/2013 11:40,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Sukoharjo  Indonesia,1
-763626381,elsaadwirasah,"Presiden prabowo,wakil jokowi,menteri2 habibie dan orang2 jenius lainnya,nahh,indonesia mungkin bisa maju tuh",8/13/2013 12:38,Prabowo,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",dibawah kibaran sang saka,1
54393019,GiovaniPetrucci,"Presiden: prabowo Wapres: ahok,indonesia pasti maju",8/13/2013 12:46,Prabowo,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Indonesia,1
254454252,GondrongHaji," hatta kroninya demokrat,,",8/13/2013 12:49,Hatta,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",cianjur,-1
-519027662,FitriaFhea,"Semua aja yg punya banyak duit yg mau jadi presiden, ARB, HT, ini CT juga duuhhhh",8/13/2013 16:41,Aburizal,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",bungfaiz's,-1
1146716997,2Miracle_IND,- Satya Lencana Pengabdian Seni (2004) dari mantan presiden Megawati. #JAZZINDONESIA,8/14/2013 2:28,Megawati,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",JAKARTA,0
-1857679417,TuitManado,"#TuitManado Soal konvensi capres, Mahfud MD konsultasi dengan kiai #Manado #Tuit",8/14/2013 2:32,Mahfud,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",Sosial Media Manado,0
-564920943,hamdaniakbar16,"Konvensi Golkar menjelang pilpres 2004 mencari tokoh utama sebagai capres, Wiranto pemenangnya.",8/14/2013 9:02,Wiranto,web,,1
-1054658320,majalah_tamasya,[TOP 7] Pengunjung bisa melihat peti mati mantan Presiden Soekarno & mantan wakil Presiden Hatta. #Agt2013,8/14/2013 11:03,Hatta,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","?: -6.5919,106.812934",0
-1034757091,bayuworo," kl PDIP masih nyalonin megawati jd capres & jokowi mau nyapres di partai lain, bisa jadi PDIP kalah di pemilu 2014",8/14/2013 13:22,Jokowi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Medan,-1
-1677255362,Bayuwelwol,Iklan djarum versi ibu lebih mengena dibanding iklan capres arb,8/14/2013 14:47,Aburizal,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>","D.I Yogyakarta, Kamu?",-1
1862715299,UlanOktavia_,"Mesir Memanas, ElBaradei Mundur dari Kursi Wakil Presiden  DAHLAN TOLOL",8/14/2013 18:49,Dahlan,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",,0
397684915,roy_keteng," jadi pengusaha mebel, ntar bisa jadi walikota terus jadi gubernur, siapa tau jadi presiden... *jokowi* :))",8/15/2013 1:04,Jokowi,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for BlackBerry</a>",@StandUpIndoJBI,1
1042378254,rio_1105,"Baca koran kompas ada artikel ""7 tahun Menanti Janji Kosong Lapindo"",,ada komen buat capres ARB yg d iklannya selalu pro rakyat???",8/15/2013 1:32,Aburizal,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Prepare to go abroad,-1
-108497195,Mwahidone, salam hormat buat PRESIDEN PRABOWO 2014,8/15/2013 2:21,Prabowo,web,,1
1978014189,NikoRizky,diantara capres|      cuma >>  yg tegas mengecam #kudetamesir #respect,8/15/2013 5:51,Jokowi,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",Jakarta,0
4448740,marcopolo237,"Pak   dong yg lebih tepat jd presiden,   biar tetep jd gubernur DKI.",8/15/2013 6:36,Jokowi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Blitar,1
1047105897,rezabungul,"Coba saja yg jadi capres Dahlan Iskan, dan wapresnya Jokowi. Mungkin Indonesia bisa lebih baik, (y)",8/15/2013 7:13,Dahlan,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>","Tanah Grogot, Kalimantan Timur",1
-48145460,FadiLLahCr, #RemajaJamanSD presiden JokoWi,8/15/2013 8:46,Jokowi,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Moskow,1
1608652070,Bang_Poltak,"  Presiden megawati pernah tidak mau berjabat tangan dengan Sby,tp wajar karna dia perempuan,apakah Ahmad jg perempuan?",8/15/2013 9:56,Megawati,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",,0
815200286,GilangWibisono_,"""Tak perlu promosi dan pasang iklan untuk jadi presiden."" -Joko Widodo",8/15/2013 14:21,Jokowi,"<a href=""http://www.towerheist.net/"" rel=""nofollow"">Tower Heist Takeover, BlackBerry</a>",Jabodetabek,-1
1607150181,widiyantowd,ngumpulin uang tunai persiapan Capres Jokowi.   ,8/16/2013 1:06,Jokowi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","61258, ID",1
-1585560320,TatyaRumajar,"Saat nya indonesia di pimpin oleh presiden yg tegas tp demokrasi,dukung presiden   agar menjadi Presiden mendatang....hidup PSM",8/16/2013 2:15,Prabowo,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Dimanaajaboleh,1
-1251065802,fauziplanner,"Bagi para calon presiden: ARB, Wiranto, Prabowo, Hatta Rajasa, dll --> mulailah latihan berkata ""Saya prihatin.."" :xp #EgyptMassacre",8/16/2013 2:18,Aburizal,web,"Sleman, Indonesia",-1
1966182121,yudhayuliardi,"Untuk para capres: Prabowo, ARB, Wiranto, Hatta Rajasa, dll ikutlah aksi Peduli Mesir. Lumayan rebut suara ""islamis"". #ngok ",8/16/2013 2:22,Prabowo,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",Ngawi - Jogja,0
-1869788668,mis_sa_ti,"Singgung Gaji Rudi Ratusan Juta, JK: Cuma Moral yang Bisa Halangi Korupsi: Mantan Wakil Presiden Jusuf Kalla menanggapi penangkapan K...",8/16/2013 2:40,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",,0
-547505888,Politikhangat,JK sesalkan Rudi Rubiandini terima suap: Mantan Wakil Presiden Jusuf Kalla (JK) menyesalkan peristiwa hukum yang ,8/16/2013 2:55,JK,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>",Indonesia,0
2089509912,KalTim6, 2013 Mantan Wakil Presiden Jusuf Kalla menanggapi penangkapan Kepala SKk Migas Rudi Rubaindini oleh KPK atas dugaan korupsi. Menurut J...,8/16/2013 3:11,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",,0
1082936213,BeritaKabar,Dalam Lakon Roy Marten: Mega Restui Capres Jokowi #Berita #Kabar,8/16/2013 4:20,Jokowi,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",,1
1290336271,goespram1908,Capres  cawapres ??? #menujuINDONESIAbaru,8/16/2013 4:34,Jokowi,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>","Jakarta,Indonesia",0
2012414234,KORAN_info,JK: Toleransi Penting Implementasinya: Mantan Wakil Presiden Jusuf Kalla memuji pidato kenegaraan Presiden Susilo #INFO,8/16/2013 5:12,JK,web,,0
-652099155,JogjaKesasar,"Beberapa tokoh yg lahir di jogja : Presiden Soeharto,Presiden Megawati,Mantan Ketua MPR Amien Rais,Hidayat N Wahid,Wapres Boediono #IniJogja",8/16/2013 6:54,Megawati,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for BlackBerry</a>",Jogjakarta Berhati Nyam - Nyam,0
1444740957,ifalatas,"Saya usul kepada presiden, jk memang org Saudi tdk lg suka dgn kanjeng Nabi Saw, kt beri beliau warga negara kehormatan Indonesia saja.",8/16/2013 7:08,JK,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>","Ann Arbor, Michigan",0
278429087,Politikhangat,"Keluar negeri, Megawati tak hadiri pidato presiden: Mantan Presiden Megawati Soekarnoputri tidak terlihat hadir ",8/16/2013 7:57,Megawati,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>",Indonesia,0
1824927240,fahriamirullah,"test tweet : ""mantan presiden megawati"" :D",8/16/2013 8:07,Megawati,web,,0
-229362921,andranyaaku,insyaAllah...Amiin...   'Masalah Jakarta Bisa Selesai Bila Jokowi Presiden',8/16/2013 8:51,Jokowi,web,,1
-991127852,orangsergai,"dan Kabupaten Serdang Bedagai pada 18 Desember 2003, pada masa pemerintahan Presiden Megawati Soekarnoputri.",8/16/2013 8:55,Megawati,web,Serdang Bedagai,0
-303772440,KRISMAPUTRA_,"Sy bkn caleg, bkn anggota Partai apapun..sy cm pengusaha yg pgn Prabowo jd presiden..Prabowo dr PDIP/Demokrat pun sy ttp dkung dia.. Hehe",8/16/2013 9:07,Prabowo,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Jogja-Magelang-Semarang,1
-1544272653,singpentinghepy,"Udah pesen ama pak jay, kalo jadi legislatif & ketemu presiden &  jokowi kenalin aku.. Daniel Pitters Smith..",8/16/2013 9:17,Jokowi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Brazil-  Rio De Janeiro,0
-243274095,saifoel_yan, guruh sang bodoh dan bebal kalau kata jokowi blum layak jd capres..jokowi lah yg paling layak di antara capres2 yg ada.,8/16/2013 10:27,Jokowi,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Kajang selangor malaysia,-1
-1849432112,Viking_Boys,tahun 45 mah di rengasdengklok teh Presiden Soekarno jeung Wakil Presiden Hatta keur di desek ku kelompok pemuda revolusioner,8/16/2013 11:45,Hatta,web,Tribun timur,0
684944424,IndonLewis,"  itu lh, Gubernur sma Presiden jk upacara jam 9 WIB",8/16/2013 12:39,JK,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Kabupaten Kubu Raya,0
-1810442999,abigailfe89,..diteruskan oleh Presiden Megawati dan terus berlangsung hingga saat ini..,8/16/2013 12:51,Megawati,web,,0
1637973372,kangasephambaro,Prabowo Presiden Jokowi Wapres... merdekaaaa.... moal nyoblos nu lain uing mah...,8/16/2013 14:36,Jokowi,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Bogor, Jawa Barat, Indonesia",1
380510455,widjaja_justin,"Cieeee phitong yg bakal tampil di depan presiden, jokowi, sm kedutaan besaaaar  good luck ya! :D",8/16/2013 14:51,Jokowi,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for BlackBerry</a>",jekardaaah,0
1272883481,Kamilars2402,Presiden Jokowi keren kali,8/16/2013 15:27,Jokowi,"<a href=""http://www.samsungmobile.com"" rel=""nofollow"">Samsung Mobile</a>",Heart's FZ,1
1489107488,daraaa14,pak presiden jokowi yaa? ,8/16/2013 17:18,Jokowi,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",Sukabumi ?INDONESIA,0
-2092406373,Moh_Aditya_W," Pas Kampanye pemilu 2004, gue sempat gabung tim sukses relawan capres Wiranto-Wahid..jadi sedikit banyak tahu tentang FPI.",8/16/2013 17:34,Wiranto,web,Diponegoro 43. Menteng Jakarta,0
-1113960361,auliaphd,Merindukan teriakan merdeka ala eks Presiden Megawati..Merdeka #68thIndonesia,8/16/2013 17:37,Megawati,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",,1
467010249,drBambangEdiS," ""Prihatin"" dirintis oleh presiden Megawati dan dibudayakan oleh Presiden SBY ",8/16/2013 21:31,Megawati,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Yogyakarya istimewa,-1
1209512025,roisul_hay,"Pak Presiden, Jk Org Amerika (bc:Obama) & sekutuny Mmpngaruhi Kemajuan Kemandirian Bangsa. Maka Kpmimpnn Pak Pres Tdk Merdeka.",8/17/2013 1:34,JK,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0
1364397149,KbrBulutangkis,Akankah Presiden Megawati Soekarno Puteri Akan Hadir Ke Istana?? Kita Liat saja #HUTRI68,8/17/2013 2:44,Megawati,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Indonesia,0
-1831703938,aditnurahmani,Akankah Presiden Megawati Akan hadir ke Istana?? HHahaha,8/17/2013 2:45,Megawati,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>","Ciamis, Jawa barat, Indonesia",0
-498075271,solihiniders,"Iklan Capres Wiranto di RCTI keliatan banget baca teks nya, 15 derajat miring ke kanan dri kamera...",8/17/2013 2:56,Wiranto,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for BlackBerry</a>",Dunia,-1
-2132481109,iqbal_zaeal,"Nah pertanyaan lebih mudah,. Siapa Menteri Dalam Negeri Era Presiden Megawati.. #BuktikanNasionalismeMu",8/17/2013 3:02,Megawati,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",CISC reg. Makassar,0
1230616828,BPrijosusilo,Tugas Presiden Jokowi adalah menghapus korupsi dan mengembalikan uang rakyat yang dicuri sejak Orde Baru sampek Orde Ndamblem ini ...,8/17/2013 3:20,Jokowi,web,Sekaralas,1
-1518196348,BPrijosusilo,"Karena itu tak ada lain, pasangan Presiden Jokowi yang PALING MINTILIHIR adalah Abraham Samad",8/17/2013 3:21,Jokowi,web,Sekaralas,1
-1436058856,evarizkiyana,"Ingat 11 tahun lalu Abah ikut upacara di Istana pas jaman Presiden Megawati, jadi pendamping wakil provinsi :))",8/17/2013 3:36,Megawati,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","Banjarmasin, South Borneo",0
801111024,BPrijosusilo,Presiden Jokowi wakilnya Abraham Samad tiada pasangan lebih mintilihir / dahsyat,8/17/2013 3:53,Jokowi,web,Sekaralas,1
-979392631,UPILBERRDARAH,"Keesokan hari, mantan wakil presiden, Hatta, diizinkan mengunjungi kolega lamanya ini ...",8/17/2013 3:59,Hatta,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Kebun,0
